Index,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
798,Find the average life expectancy and total population for each continent where the average life expectancy is shorter than 72?,"SELECT Continent ,  AVG(LifeExpectancy) ,  SUM(Population) FROM country GROUP BY Continent HAVING AVG(LifeExpectancy)  <  72","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72",world_1
799,"What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?","SELECT Continent ,  sum(Population) ,  avg(LifeExpectancy) FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72","SELECT sum(Population) ,  avg(LifeExpectancy) ,  Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy)  <  72",world_1
800,What are the names and areas of countries with the top 5 largest area?,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5",world_1
801,Return the names and surface areas of the 5 largest countries.,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5",world_1
802,What are names of countries with the top 3 largest population?,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,world_1
803,Return the names of the 3 most populated countries.,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3,world_1
804,What are the names of the nations with the 3 lowest populations?,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,world_1
805,Return the names of the 3 countries with the fewest people.,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3,world_1
806,how many countries are in Asia?,SELECT count(Code) FROM country WHERE Continent = 'Asia',"SELECT count(*) FROM country WHERE continent  =  ""Asia""",world_1
807,Count the number of countries in Asia.,SELECT count(Code) FROM country WHERE Continent = 'Asia',"SELECT count(*) FROM country WHERE continent  =  ""Asia""",world_1
808,What are the names of the countries that are in the continent of Europe and have a population of 80000?,SELECT Name FROM country WHERE Continent = 'Europe' AND Population = 80000,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",world_1
809,Give the names of countries that are in Europe and have a population equal to 80000.,SELECT Name FROM country WHERE Continent  =  'Europe' AND Population  =  80000,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000""",world_1
810,What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,"SELECT sum(Population) ,  avg(SurfaceArea) FROM country WHERE Continent  =  'North America' AND SurfaceArea  >  3000","select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",world_1
811,Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .,"SELECT sum(Population) ,  avg(SurfaceArea) FROM country WHERE Continent  =  'North America' AND SurfaceArea  >  3000","select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000",world_1
812,What are the cities whose population is between 160000 and 900000?,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000,SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000,world_1
813,Return the names of cities that have a population between 160000 and 900000 .,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000,select name from city where population between 160000 and 900000,world_1
814,Which language is spoken by the largest number of countries?,SELECT Language FROM countrylanguage GROUP BY Language ORDER BY count(DISTINCT CountryCode) DESC LIMIT 1,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,world_1
815,Give the language that is spoken in the most countries.,SELECT Language FROM countrylanguage GROUP BY Language ORDER BY count(DISTINCT CountryCode) DESC LIMIT 1,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,world_1
816,What is the language spoken by the largest percentage of people in each country?,"SELECT T1.Language ,  T1.CountryCode FROM countrylanguage AS T1 WHERE T1.Percentage  =  (SELECT max(T2.Percentage) FROM countrylanguage AS T2 WHERE T1.CountryCode  =  T2.CountryCode)","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",world_1
817,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?","SELECT T1.CountryCode ,  T1.Language FROM countrylanguage AS T1 JOIN (SELECT CountryCode ,  max(Percentage) AS MaxPercentage FROM countrylanguage GROUP BY CountryCode) AS T2 ON T1.CountryCode  =  T2.CountryCode AND T1.Percentage  =  T2.MaxPercentage","SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode",world_1
818,What is the total number of countries where Spanish is spoken by the largest percentage of people?,SELECT COUNT(*) FROM (SELECT T1.CountryCode FROM countrylanguage AS T1 JOIN countrylanguage AS T2 ON T1.CountryCode = T2.CountryCode WHERE T1.Language = 'Spanish' GROUP BY T1.CountryCode HAVING T1.Percentage = MAX(T2.Percentage)),"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
819,Count the number of countries for which Spanish is the predominantly spoken language.,"SELECT COUNT(DISTINCT T1.CountryCode) FROM countrylanguage AS T1 JOIN (SELECT CountryCode, MAX(Percentage) AS MaxPercentage FROM countrylanguage GROUP BY CountryCode) AS T2 ON T1.CountryCode = T2.CountryCode AND T1.Percentage = T2.MaxPercentage WHERE T1.Language = 'Spanish'","SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
820,What are the codes of countries where Spanish is spoken by the largest percentage of people?,SELECT CountryCode FROM countrylanguage WHERE Language  =  'Spanish' ORDER BY Percentage DESC LIMIT 1,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
821,Return the codes of countries for which Spanish is the predominantly spoken language.,"SELECT T1.CountryCode FROM countrylanguage AS T1 JOIN (SELECT CountryCode, MAX(Percentage) AS MaxPercentage FROM countrylanguage GROUP BY CountryCode) AS T2 ON T1.CountryCode = T2.CountryCode AND T1.Percentage = T2.MaxPercentage WHERE T1.Language = 'Spanish' AND T1.IsOfficial = 'T'","SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",world_1
822,How many conductors are there?,SELECT count(*) FROM conductor,SELECT count(*) FROM conductor,orchestra
823,Count the number of conductors.,SELECT count(Conductor_ID) FROM conductor,SELECT count(*) FROM conductor,orchestra
824,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,SELECT Name FROM conductor ORDER BY Age ASC,orchestra
825,"What are the names of conductors, ordered by age?",SELECT Name FROM conductor ORDER BY Age,SELECT Name FROM conductor ORDER BY Age ASC,orchestra
826,"What are the names of conductors whose nationalities are not ""USA""?",SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT Name FROM conductor WHERE Nationality != 'USA',orchestra
827,"Return the names of conductors that do not have the nationality ""USA"".",SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT Name FROM conductor WHERE Nationality != 'USA',orchestra
828,What are the record companies of orchestras in descending order of years in which they were founded?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,orchestra
829,"Return the record companies of orchestras, sorted descending by the years in which they were founded.",SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,orchestra
830,What is the average attendance of shows?,SELECT avg(Attendance) FROM show,SELECT avg(Attendance) FROM SHOW,orchestra
831,Return the average attendance across all shows.,SELECT avg(Attendance) FROM show,SELECT avg(Attendance) FROM SHOW,orchestra
832,"What are the maximum and minimum share of performances whose type is not ""Live final"".","SELECT max(Share) ,  min(Share) FROM performance WHERE Type != 'Live final'","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",orchestra
833,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","SELECT max(Share) ,  min(Share) FROM performance WHERE Type != 'Live final'","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""",orchestra
834,How many different nationalities do conductors have?,SELECT count(DISTINCT Nationality) FROM conductor,SELECT count(DISTINCT Nationality) FROM conductor,orchestra
835,Count the number of different nationalities of conductors.,SELECT count(DISTINCT Nationality) FROM conductor,SELECT count(DISTINCT Nationality) FROM conductor,orchestra
836,List names of conductors in descending order of years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,orchestra
837,"What are the names of conductors, sorted descending by the number of years they have worked?",SELECT Name FROM conductor ORDER BY Year_of_Work DESC,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,orchestra
838,List the name of the conductor with the most years of work.,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,orchestra
839,What is the name of the conductor who has worked the greatest number of years?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,orchestra
840,Show the names of conductors and the orchestras they have conducted.,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",orchestra
841,What are the names of conductors as well as the corresonding orchestras that they have conducted?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",orchestra
842,Show the names of conductors that have conducted more than one orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T1.Name HAVING count(T2.Orchestra_ID)  >  1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
843,What are the names of conductors who have conducted at more than one orchestra?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING count(T2.Orchestra_ID)  >  1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,orchestra
844,Show the name of the conductor that has conducted the most number of orchestras.,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY count(T2.Orchestra_ID) DESC LIMIT 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
845,What is the name of the conductor who has conducted the most orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY count(T2.Orchestra_ID) DESC LIMIT 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,orchestra
846,Please show the name of the conductor that has conducted orchestras founded after 2008.,SELECT DISTINCT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
847,What are the names of conductors who have conducted orchestras founded after the year 2008?,SELECT DISTINCT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,orchestra
848,Please show the different record companies and the corresponding number of orchestras.,"SELECT Record_Company ,  count(Orchestra_ID) FROM orchestra GROUP BY Record_Company","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
849,How many orchestras does each record company manage?,"SELECT count(*) ,  Record_Company FROM orchestra GROUP BY Record_Company","SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",orchestra
850,Please show the record formats of orchestras in ascending order of count.,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY count(*) ASC,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
851,"What are the major record formats of orchestras, sorted by their frequency?",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY count(*) DESC,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,orchestra
852,List the record company shared by the most number of orchestras.,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY count(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
853,What is the record company used by the greatest number of orchestras?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY count(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,orchestra
854,List the names of orchestras that have no performance.,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
855,What are the orchestras that do not have any performances?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),orchestra
856,Show the record companies shared by orchestras founded before 2003 and after 2003.,SELECT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
857,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,SELECT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,orchestra
858,"Find the number of orchestras whose record format is ""CD"" or ""DVD"".",SELECT count(*) FROM orchestra WHERE Major_Record_Format  =  'CD' OR Major_Record_Format  =  'DVD',"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
859,Count the number of orchestras that have CD or DVD as their record format.,SELECT count(*) FROM orchestra WHERE Major_Record_Format LIKE '%CD%' OR Major_Record_Format LIKE '%DVD%',"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",orchestra
860,Show the years in which orchestras that have given more than one performance are founded.,SELECT DISTINCT T1.Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T1.Orchestra_ID HAVING count(*) > 1,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
861,What are years of founding for orchestras that have had more than a single performance?,SELECT T1.Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T1.Orchestra_ID HAVING count(*) > 1,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,orchestra
862,How many high schoolers are there?,SELECT count(ID) FROM Highschooler,SELECT count(*) FROM Highschooler,network_1
863,Count the number of high schoolers.,SELECT count(*) FROM Highschooler,SELECT count(*) FROM Highschooler,network_1
864,Show the names and grades of each high schooler.,"SELECT name ,  grade FROM Highschooler","SELECT name ,  grade FROM Highschooler",network_1
865,What are the names and grades for each high schooler?,"SELECT name ,  grade FROM Highschooler","SELECT name ,  grade FROM Highschooler",network_1
866,Show all the grades of the high schoolers.,SELECT DISTINCT grade FROM Highschooler,SELECT grade FROM Highschooler,network_1
867,What is the grade of each high schooler?,"SELECT ID, grade FROM Highschooler",SELECT grade FROM Highschooler,network_1
868,What grade is Kyle in?,SELECT grade FROM Highschooler WHERE name = 'Kyle',"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
869,Return the grade for the high schooler named Kyle.,SELECT grade FROM Highschooler WHERE name  =  'Kyle',"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",network_1
870,Show the names of all high schoolers in grade 10.,SELECT name FROM Highschooler WHERE grade  =  10,SELECT name FROM Highschooler WHERE grade  =  10,network_1
871,What are the names of all high schoolers in grade 10?,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade  =  10,network_1
872,Show the ID of the high schooler named Kyle.,SELECT ID FROM Highschooler WHERE name = 'Kyle',"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
873,What is Kyle's id?,SELECT ID FROM Highschooler WHERE name  =  'Kyle',"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",network_1
874,How many high schoolers are there in grade 9 or 10?,SELECT count(ID) FROM Highschooler WHERE grade = 9 OR grade = 10,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
875,Count the number of high schoolers in grades 9 or 10.,SELECT count(ID) FROM Highschooler WHERE grade  =  9 OR grade  =  10,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,network_1
876,Show the number of high schoolers for each grade.,"SELECT count(*) ,  grade FROM Highschooler GROUP BY grade","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
877,How many high schoolers are in each grade?,"SELECT count(ID) ,  grade FROM Highschooler GROUP BY grade","SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",network_1
878,Which grade has the most high schoolers?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
879,Return the grade that has the greatest number of high schoolers.,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,network_1
880,Show me all grades that have at least 4 students.,SELECT grade FROM Highschooler GROUP BY grade HAVING count(ID) >= 4,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
881,Which grades have 4 or more high schoolers?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*) >= 4,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,network_1
882,Show the student IDs and numbers of friends corresponding to each.,"SELECT student_id ,  count(friend_id) FROM Friend GROUP BY student_id","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
883,How many friends does each student have?,"SELECT count(friend_id) ,  student_id FROM Friend GROUP BY student_id","SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",network_1
884,Show the names of high school students and their corresponding number of friends.,"SELECT T1.name ,  count(T2.friend_id) FROM Highschooler AS T1 LEFT JOIN Friend AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
885,What are the names of the high schoolers and how many friends does each have?,"SELECT T1.name, COUNT(T2.friend_id) FROM Highschooler AS T1 LEFT JOIN Friend AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID","SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
886,What is the name of the high schooler who has the greatest number of friends?,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID ORDER BY count(T2.friend_id) DESC LIMIT 1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
887,Return the name of the high school student with the most friends.,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID ORDER BY count(T2.friend_id) DESC LIMIT 1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,network_1
888,Show the names of high schoolers who have at least 3 friends.,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID HAVING count(T2.friend_id)  >=  3,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
889,What are the names of high schoolers who have 3 or more friends?,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id GROUP BY T1.ID HAVING count(T2.friend_id) >= 3,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,network_1
890,Show the names of all of the high schooler Kyle's friends.,SELECT T2.name FROM Highschooler AS T1 JOIN Friend AS T3 ON T1.ID  =  T3.student_id JOIN Highschooler AS T2 ON T3.friend_id  =  T2.ID WHERE T1.name  =  'Kyle',"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
891,Return the names of friends of the high school student Kyle.,SELECT T2.name FROM Highschooler AS T1 JOIN Friend AS T3 ON T1.ID  =  T3.student_id JOIN Highschooler AS T2 ON T3.friend_id  =  T2.ID WHERE T1.name  =  'Kyle',"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",network_1
892,How many friends does the high school student Kyle have?,SELECT count(DISTINCT T1.friend_id_or_student_id) FROM (SELECT T2.friend_id AS friend_id_or_student_id FROM Friend AS T2 WHERE T2.student_id = (SELECT T3.ID FROM Highschooler AS T3 WHERE T3.name = 'Kyle') UNION SELECT T2.student_id AS friend_id_or_student_id FROM Friend AS T2 WHERE T2.friend_id = (SELECT T3.ID FROM Highschooler AS T3 WHERE T3.name = 'Kyle')) AS T1,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
893,Count the number of friends Kyle has.,SELECT count(T1.friend_id) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.ID WHERE T2.name  =  'Kyle',"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",network_1
894,Show ids of all students who do not have any friends.,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
895,What are the ids of high school students who do not have friends?,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,network_1
896,Show names of all high school students who do not have any friends.,SELECT T1.name FROM Highschooler AS T1 WHERE T1.ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
897,What are the names of students who have no friends?,SELECT name FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,network_1
898,Show the ids of high schoolers who have friends and are also liked by someone else.,SELECT T1.ID FROM Highschooler AS T1 WHERE T1.ID IN ( SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend ) AND T1.ID IN ( SELECT liked_id FROM Likes ),SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
899,What are the ids of students who both have friends and are liked?,SELECT DISTINCT T1.ID FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,network_1
900,Show name of all students who have some friends and also are liked by someone else.,SELECT DISTINCT T1.name FROM Highschooler AS T1 WHERE T1.ID IN ( SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend) AND T1.ID IN ( SELECT liked_id FROM Likes),SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
901,What are the names of high schoolers who both have friends and are liked?,SELECT DISTINCT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,network_1
902,Count the number of likes for each student id.,"SELECT count(*) ,  student_id FROM Likes GROUP BY student_id","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
903,How many likes correspond to each student id?,"SELECT count(*) ,  student_id FROM Likes GROUP BY student_id","SELECT student_id ,  count(*) FROM Likes GROUP BY student_id",network_1
904,"Show the names of high schoolers who have likes, and numbers of likes for each.","SELECT T1.name ,  count(T2.liked_id) FROM Highschooler AS T1 JOIN Likes AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
905,"What are the names of high schoolers who have likes, and how many likes does each have?","SELECT T1.name ,  count(T2.liked_id) FROM Highschooler AS T1 JOIN Likes AS T2 ON T1.ID  =  T2.student_id GROUP BY T1.ID","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",network_1
